CustomerID,Frequency,Monetary,Total_Items,Unique_Products,Country,Avg_Transaction_Value,LastPurchaseDate,FirstPurchaseDate,Customer_Lifetime_Days,Recency,R_score,F_score,M_score,RFM_Score,Cluster
15303.0,1,444.42,236,25,UNITED KINGDOM,444.42,2011-02-22,2011-02-22,0,5113,4,4,2,442,3
15304.0,4,203.0,60,6,UNITED KINGDOM,50.75,2011-10-10,2010-12-06,307,4883,3,4,3,343,5
15306.0,3,854.02,563,47,UNITED KINGDOM,284.67,2011-10-06,2011-07-14,83,4887,3,4,2,342,5
15307.0,1,119.2,28,7,UNITED KINGDOM,119.2,2011-09-05,2011-09-05,0,4918,3,4,4,344,5
15308.0,1,218.25,119,14,UNITED KINGDOM,218.25,2011-03-10,2011-03-10,0,5097,4,4,3,443,3
15311.0,91,10828.98,6426,500,UNITED KINGDOM,119.0,2011-12-09,2010-12-01,373,4823,1,3,1,131,8
15312.0,4,756.25,448,41,UNITED KINGDOM,189.06,2011-09-25,2010-12-20,279,4898,3,4,2,342,5
15314.0,1,314.05,265,23,UNITED KINGDOM,314.05,2011-05-24,2011-05-24,0,5022,4,4,3,443,3
15315.0,2,475.22,574,30,UNITED KINGDOM,237.61,2011-10-06,2011-08-15,51,4887,3,4,2,342,5
15318.0,1,237.5,522,29,UNITED KINGDOM,237.5,2011-12-06,2011-12-06,0,4826,1,4,3,143,5
15319.0,1,145.0,169,13,UNITED KINGDOM,145.0,2011-03-01,2011-03-01,0,5106,4,4,4,444,3
15320.0,1,189.03,85,34,UNITED KINGDOM,189.03,2011-10-26,2011-10-26,0,4867,2,4,3,243,5
15321.0,3,1595.54,758,60,UNITED KINGDOM,531.85,2011-09-30,2011-02-21,220,4893,3,4,1,341,0
15322.0,1,566.1,338,37,UNITED KINGDOM,566.1,2011-09-15,2011-09-15,0,4908,3,4,2,342,5
15325.0,1,161.74,231,47,UNITED KINGDOM,161.74,2011-08-28,2011-08-28,0,4926,3,4,4,344,5
15326.0,1,311.71,386,29,UNITED KINGDOM,311.71,2011-01-10,2011-01-10,0,5156,4,4,3,443,3
15327.0,1,125.1,109,7,UNITED KINGDOM,125.1,2011-10-18,2011-10-18,0,4875,3,4,4,344,5
15329.0,3,830.95,465,45,UNITED KINGDOM,276.98,2011-10-31,2011-06-21,132,4862,2,4,2,242,5
15330.0,1,29.76,48,2,UNITED KINGDOM,29.76,2011-11-07,2011-11-07,0,4854,2,4,4,244,5
15332.0,3,233.1,110,10,LITHUANIA,77.7,2010-12-05,2010-12-05,0,5192,4,4,3,443,3
15333.0,1,184.9,86,10,UNITED KINGDOM,184.9,2011-05-15,2011-05-15,0,5031,4,4,3,443,3
15334.0,3,340.87,272,66,UNITED KINGDOM,113.62,2011-07-06,2011-06-19,16,4979,4,4,3,443,5
15335.0,1,161.72,78,33,UNITED KINGDOM,161.72,2011-10-17,2011-10-17,0,4876,3,4,4,344,5
15339.0,2,528.71,348,73,UNITED KINGDOM,264.36,2011-10-04,2011-01-25,251,4889,3,4,2,342,5
15342.0,1,391.14,282,23,UNITED KINGDOM,391.14,2011-08-02,2011-08-02,0,4952,3,4,3,343,5
15343.0,1,153.7,62,11,UNITED KINGDOM,153.7,2011-09-13,2011-09-13,0,4910,3,4,4,344,5
15344.0,2,187.79,81,12,UNITED KINGDOM,93.9,2011-11-07,2011-09-26,42,4854,2,4,3,243,5
15345.0,1,230.39,69,13,UNITED KINGDOM,230.39,2011-10-25,2011-10-25,0,4868,2,4,3,243,5
15346.0,1,252.42,144,17,UNITED KINGDOM,252.42,2011-01-11,2011-01-11,0,5155,4,4,3,443,3
15347.0,1,81.6,34,4,UNITED KINGDOM,81.6,2010-12-08,2010-12-08,0,5189,4,4,4,444,3
15348.0,1,158.04,84,9,UNITED KINGDOM,158.04,2011-09-28,2011-09-28,0,4895,3,4,4,344,5
15349.0,2,357.46,269,58,UNITED KINGDOM,178.73,2011-07-04,2011-06-05,29,4980,4,4,3,443,3
15350.0,1,115.65,51,5,UNITED KINGDOM,115.65,2010-12-01,2010-12-01,0,5196,4,4,4,444,3
15351.0,7,1492.1,648,145,UNITED KINGDOM,213.16,2011-11-27,2010-12-05,357,4835,1,4,1,141,0
15353.0,2,497.87,298,52,UNITED KINGDOM,248.94,2011-03-30,2010-12-07,113,5077,4,4,2,442,3
15355.0,2,189.3,34,7,UNITED KINGDOM,94.65,2011-11-10,2011-10-17,23,4852,2,4,3,243,5
15356.0,10,2680.48,1610,212,UNITED KINGDOM,268.05,2011-11-08,2010-12-06,336,4854,2,4,1,241,7
15358.0,22,7154.06,5857,274,UNITED KINGDOM,325.18,2011-12-05,2010-12-09,360,4827,1,4,1,141,4
15360.0,1,192.58,118,8,UNITED KINGDOM,192.58,2011-10-31,2011-10-31,0,4862,2,4,3,243,5
15361.0,1,100.2,84,4,UNITED KINGDOM,100.2,2010-12-13,2010-12-13,0,5184,4,4,4,444,3
15363.0,1,270.5,118,14,UNITED KINGDOM,270.5,2010-12-02,2010-12-02,0,5195,4,4,3,443,3
15364.0,2,412.07,349,24,UNITED KINGDOM,206.03,2011-09-05,2011-03-30,158,4918,3,4,2,342,5
15365.0,7,1717.32,966,57,UNITED KINGDOM,245.33,2011-11-14,2011-01-28,289,4848,2,4,1,241,0
15366.0,2,529.94,532,32,UNITED KINGDOM,264.97,2011-09-25,2010-12-16,282,4898,3,4,2,342,5
15367.0,4,1427.0,864,78,UNITED KINGDOM,356.75,2011-10-13,2011-03-09,218,4880,3,4,1,341,0
15370.0,5,1302.3,691,57,UNITED KINGDOM,260.46,2011-09-29,2011-01-11,261,4894,3,4,1,341,0
15373.0,9,1104.51,339,60,UNITED KINGDOM,122.72,2011-12-01,2010-12-03,363,4831,1,4,1,141,0
15374.0,1,25.2,12,1,UNITED KINGDOM,25.2,2011-08-03,2011-08-03,0,4951,3,4,4,344,5
15376.0,3,1081.01,602,95,UNITED KINGDOM,360.34,2011-10-30,2011-05-01,182,4863,2,4,1,241,0
15379.0,7,2843.79,1785,128,UNITED KINGDOM,406.26,2011-06-23,2010-12-16,189,4992,4,4,1,441,7
15380.0,4,208.54,94,11,UNITED KINGDOM,52.13,2011-12-01,2011-07-21,132,4831,1,4,3,143,5
15381.0,1,103.5,42,4,UNITED KINGDOM,103.5,2011-03-16,2011-03-16,0,5091,4,4,4,444,3
15382.0,6,4354.02,3121,167,UNITED KINGDOM,725.67,2011-11-25,2011-02-17,280,4837,1,4,1,141,7
15384.0,2,513.31,538,30,UNITED KINGDOM,256.65,2011-06-23,2010-12-15,189,4992,4,4,2,442,3
15385.0,1,142.46,111,10,UNITED KINGDOM,142.46,2011-10-30,2011-10-30,0,4863,2,4,4,244,5
15386.0,1,370.74,410,30,UNITED KINGDOM,370.74,2011-06-06,2011-06-06,0,5009,4,4,3,443,3
15388.0,1,140.54,88,10,CANADA,140.54,2011-03-14,2011-03-14,0,5093,4,4,4,444,3
15392.0,4,1030.33,913,63,UNITED KINGDOM,257.58,2011-12-05,2010-12-14,355,4827,1,4,1,141,0
15393.0,2,191.3,126,9,UNITED KINGDOM,95.65,2011-11-23,2011-03-03,264,4838,1,4,3,143,5
15394.0,4,1457.69,693,46,UNITED KINGDOM,364.42,2011-11-30,2010-12-16,348,4832,1,4,1,141,0
15395.0,1,74.55,13,5,UNITED KINGDOM,74.55,2011-01-18,2011-01-18,0,5148,4,4,4,444,3
15396.0,1,153.28,100,11,UNITED KINGDOM,153.28,2011-08-19,2011-08-19,0,4935,3,4,4,344,5
15397.0,1,94.0,20,6,UNITED KINGDOM,94.0,2011-02-23,2011-02-23,0,5112,4,4,4,444,3
15398.0,2,1283.63,763,57,UNITED KINGDOM,641.82,2011-11-23,2011-09-22,62,4838,1,4,1,141,5
15399.0,3,719.05,467,42,UNITED KINGDOM,239.68,2011-12-08,2011-09-21,77,4824,1,4,2,142,5
15400.0,2,50.2,44,3,UNITED KINGDOM,25.1,2011-08-03,2011-03-06,150,4951,3,4,4,344,5
15402.0,2,396.81,202,29,UNITED KINGDOM,198.41,2011-07-14,2011-05-27,47,4971,4,4,3,443,5
15405.0,1,25.94,53,3,UNITED KINGDOM,25.94,2011-06-03,2011-06-03,0,5012,4,4,4,444,3
15406.0,2,331.79,187,41,UNITED KINGDOM,165.9,2011-11-08,2011-02-11,269,4854,2,4,3,243,5
15407.0,4,585.24,476,128,UNITED KINGDOM,146.31,2011-11-06,2011-02-07,271,4856,2,4,2,242,5
15408.0,1,121.98,92,24,UNITED KINGDOM,121.98,2011-03-20,2011-03-20,0,5087,4,4,4,444,3
15410.0,8,1829.41,849,38,UNITED KINGDOM,228.68,2011-09-16,2011-03-23,177,4907,3,4,1,341,0
15411.0,4,972.7,450,68,UNITED KINGDOM,243.18,2011-11-13,2011-06-10,156,4849,2,4,1,241,0
15412.0,1,49.79,23,7,UNITED KINGDOM,49.79,2011-06-21,2011-06-21,0,4994,4,4,4,444,3
15414.0,3,513.69,281,29,UNITED KINGDOM,171.23,2011-11-30,2011-04-11,232,4832,1,4,2,142,5
15415.0,1,465.09,417,41,UNITED KINGDOM,465.09,2011-01-30,2011-01-30,0,5136,4,4,2,442,3
15416.0,4,2742.68,1716,143,UNITED KINGDOM,685.67,2011-10-06,2011-03-02,218,4887,3,4,1,341,0
15417.0,1,508.8,284,28,UNITED KINGDOM,508.8,2011-09-15,2011-09-15,0,4908,3,4,2,342,5
15419.0,1,84.74,94,6,UNITED KINGDOM,84.74,2011-11-15,2011-11-15,0,4847,2,4,4,244,5
15421.0,4,856.94,442,37,UNITED KINGDOM,214.24,2011-10-12,2011-02-02,251,4881,3,4,2,342,0
15422.0,2,97.7,38,6,UNITED KINGDOM,48.85,2011-01-20,2011-01-20,0,5145,4,4,4,444,3
15423.0,1,7.5,1,1,UNITED KINGDOM,7.5,2011-11-01,2011-11-01,0,4861,2,4,4,244,5
15424.0,2,259.14,206,14,UNITED KINGDOM,129.57,2011-03-30,2011-03-30,0,5077,4,4,3,443,3
15426.0,5,1024.71,589,205,UNITED KINGDOM,204.94,2011-11-20,2010-12-05,350,4842,2,4,1,241,0
15427.0,3,1254.35,869,223,UNITED KINGDOM,418.12,2011-11-06,2011-10-23,13,4856,2,4,1,241,0
15428.0,1,75.06,54,5,UNITED KINGDOM,75.06,2011-11-24,2011-11-24,0,4837,1,4,4,144,5
15429.0,2,321.68,292,72,UNITED KINGDOM,160.84,2011-11-13,2011-09-25,48,4849,2,4,3,243,5
15432.0,1,171.19,65,10,UNITED KINGDOM,171.19,2011-11-16,2011-11-16,0,4845,2,4,4,244,5
15433.0,2,533.3,534,40,UNITED KINGDOM,266.65,2011-05-10,2011-03-17,53,5036,4,4,2,442,3
15434.0,5,833.86,466,35,UNITED KINGDOM,166.77,2011-12-01,2011-05-23,191,4831,1,4,2,142,0
15435.0,1,109.94,50,25,UNITED KINGDOM,109.94,2011-11-17,2011-11-17,0,4844,2,4,4,244,5
15436.0,3,911.15,556,231,UNITED KINGDOM,303.72,2011-11-27,2011-04-19,221,4834,1,4,2,142,5
15437.0,1,183.71,77,42,UNITED KINGDOM,183.71,2011-03-22,2011-03-22,0,5085,4,4,3,443,3
15438.0,1,137.13,57,23,UNITED KINGDOM,137.13,2011-07-31,2011-07-31,0,4954,3,4,4,344,5
15440.0,3,307.18,188,49,UNITED KINGDOM,102.39,2011-10-16,2011-05-15,154,4877,3,4,3,343,5
15443.0,7,2626.88,1471,208,UNITED KINGDOM,375.27,2011-12-08,2011-01-23,318,4824,1,4,1,141,7
15444.0,2,1253.81,742,178,UNITED KINGDOM,626.9,2011-11-30,2011-10-30,31,4831,1,4,1,141,5
15445.0,1,68.1,54,3,UNITED KINGDOM,68.1,2011-03-20,2011-03-20,0,5087,4,4,4,444,3
15447.0,1,129.67,83,8,UNITED KINGDOM,129.67,2011-01-13,2011-01-13,0,5153,4,4,4,444,3
15448.0,1,405.04,224,24,UNITED KINGDOM,405.04,2011-01-31,2011-01-31,0,5135,4,4,2,442,3
15449.0,3,903.26,714,46,UNITED KINGDOM,301.09,2011-11-13,2011-03-23,235,4849,2,4,2,242,5
15450.0,1,388.94,372,28,UNITED KINGDOM,388.94,2011-11-09,2011-11-09,0,4852,2,4,3,243,5
15452.0,3,492.83,277,44,UNITED KINGDOM,164.28,2011-11-10,2011-03-20,234,4852,2,4,2,242,5
15453.0,7,1160.12,814,158,UNITED KINGDOM,165.73,2011-12-08,2011-06-05,185,4824,1,4,1,141,0
15454.0,1,157.2,84,22,UNITED KINGDOM,157.2,2010-12-12,2010-12-12,0,5185,4,4,4,444,3
15456.0,3,356.17,379,45,UNITED KINGDOM,118.72,2011-03-01,2010-12-15,75,5106,4,4,3,443,3
15457.0,1,217.17,130,55,UNITED KINGDOM,217.17,2011-03-22,2011-03-22,0,5085,4,4,3,443,3
15458.0,1,103.32,84,5,UNITED KINGDOM,103.32,2011-11-14,2011-11-14,0,4848,2,4,4,244,5
15460.0,1,167.16,102,48,UNITED KINGDOM,167.16,2010-12-20,2010-12-20,0,5176,4,4,4,444,3
15462.0,3,144.6,100,7,UNITED KINGDOM,48.2,2011-09-06,2011-06-05,92,4917,3,4,4,344,5
15463.0,1,119.3,70,6,UNITED KINGDOM,119.3,2011-11-10,2011-11-10,0,4852,2,4,4,244,5
15464.0,1,713.25,325,133,UNITED KINGDOM,713.25,2011-01-05,2011-01-05,0,5161,4,4,2,442,3
15465.0,17,577.19,185,16,UNITED KINGDOM,33.95,2011-11-20,2010-12-05,349,4842,2,4,2,242,7
15466.0,1,324.58,245,55,UNITED KINGDOM,324.58,2011-09-15,2011-09-15,0,4908,3,4,3,343,5
15467.0,3,453.13,285,40,UNITED KINGDOM,151.04,2011-11-30,2011-07-10,142,4832,1,4,2,142,5
15468.0,1,377.91,145,19,UNITED KINGDOM,377.91,2011-10-19,2011-10-19,0,4874,2,4,3,243,5
15469.0,2,282.1,132,16,UNITED KINGDOM,141.05,2011-10-20,2011-08-11,69,4872,2,4,3,243,5
15471.0,1,356.13,222,64,UNITED KINGDOM,356.13,2011-12-07,2011-12-07,0,4825,1,4,3,143,5
15472.0,1,335.16,247,72,UNITED KINGDOM,335.16,2011-08-18,2011-08-18,0,4936,3,4,3,343,5
15475.0,1,406.31,315,28,UNITED KINGDOM,406.31,2011-09-23,2011-09-23,0,4900,3,4,2,342,5
15478.0,2,394.11,151,21,UNITED KINGDOM,197.06,2011-10-30,2011-10-14,16,4863,2,4,3,243,5
15480.0,1,539.65,264,36,MALTA,539.65,2011-08-15,2011-08-15,0,4939,3,4,2,342,5
15482.0,5,216.16,116,6,UNITED KINGDOM,43.23,2011-11-14,2010-12-16,333,4848,2,4,3,243,5
15483.0,4,192.76,170,71,UNITED KINGDOM,48.19,2011-07-01,2011-03-18,105,4984,4,4,3,443,5
15484.0,4,1798.0,1483,114,UNITED KINGDOM,449.5,2011-12-08,2011-09-22,77,4824,1,4,1,141,0
15485.0,3,778.26,776,40,UNITED KINGDOM,259.42,2011-11-09,2010-12-01,343,4853,2,4,2,242,5
15489.0,3,650.39,399,38,UNITED KINGDOM,216.8,2011-11-17,2011-05-12,188,4845,2,4,2,242,5
15491.0,6,1825.55,1224,84,UNITED KINGDOM,304.26,2011-09-05,2011-04-18,140,4918,3,4,1,341,0
15492.0,2,465.14,397,26,UNITED KINGDOM,232.57,2011-11-11,2011-09-26,46,4851,2,4,2,242,5
15493.0,5,1216.86,474,141,UNITED KINGDOM,243.37,2011-11-07,2011-03-14,238,4855,2,4,1,241,0
15494.0,2,930.28,793,103,UNITED KINGDOM,465.14,2011-11-18,2011-08-10,99,4844,2,4,2,242,5
15497.0,2,90.0,72,3,UNITED KINGDOM,45.0,2011-11-22,2011-01-24,302,4840,1,4,4,144,5
15498.0,24,6518.02,4113,304,UNITED KINGDOM,271.58,2011-12-07,2010-12-08,364,4825,1,4,1,141,4
15500.0,4,837.13,467,52,UNITED KINGDOM,209.28,2011-12-01,2011-09-19,73,4831,1,4,2,142,0
15502.0,9,2570.62,1719,116,UNITED KINGDOM,285.62,2011-11-24,2010-12-05,353,4838,1,4,1,141,7
15503.0,1,122.59,68,64,UNITED KINGDOM,122.59,2010-12-12,2010-12-12,0,5185,4,4,4,444,3
15504.0,1,52.83,33,13,UNITED KINGDOM,52.83,2011-09-19,2011-09-19,0,4904,3,4,4,344,5
15505.0,4,731.98,716,53,UNITED KINGDOM,183.0,2011-10-18,2011-07-07,102,4875,3,4,2,342,5
15506.0,3,738.21,655,111,UNITED KINGDOM,246.07,2011-11-17,2011-07-24,116,4845,2,4,2,242,5
15507.0,1,296.76,140,33,UNITED KINGDOM,296.76,2011-06-21,2011-06-21,0,4994,4,4,3,443,3
15508.0,6,726.13,342,70,UNITED KINGDOM,121.02,2011-06-03,2011-04-18,46,5012,4,4,2,442,0
15511.0,5,530.93,232,98,UNITED KINGDOM,106.19,2011-11-28,2011-09-15,73,4834,1,4,2,142,0
15512.0,2,121.0,68,7,UNITED KINGDOM,60.5,2011-07-07,2010-12-15,203,4978,4,4,4,444,3
15513.0,15,3100.22,2054,112,UNITED KINGDOM,206.68,2011-11-06,2011-01-13,297,4856,2,4,1,241,7
15514.0,10,1766.9,910,89,UNITED KINGDOM,176.69,2011-11-27,2010-12-10,352,4835,1,4,1,141,7
15516.0,3,53.93,26,14,UNITED KINGDOM,17.98,2011-10-26,2011-10-24,1,4867,2,4,4,244,5
15517.0,1,246.72,256,25,UNITED KINGDOM,246.72,2011-04-20,2011-04-20,0,5056,4,4,3,443,3
15518.0,7,1700.88,1101,123,UNITED KINGDOM,242.98,2011-10-06,2011-01-11,268,4887,3,4,1,341,0
15520.0,1,320.7,194,17,UNITED KINGDOM,320.7,2011-12-08,2011-12-08,0,4824,1,4,3,143,5
15521.0,7,1787.96,1492,103,UNITED KINGDOM,255.42,2011-10-30,2011-03-30,214,4863,2,4,1,241,0
15522.0,2,326.65,449,47,UNITED KINGDOM,163.32,2011-11-07,2011-09-13,54,4855,2,4,3,243,5
15523.0,1,88.51,31,7,UNITED KINGDOM,88.51,2011-09-16,2011-09-16,0,4906,3,4,4,344,5
15525.0,3,568.47,371,123,UNITED KINGDOM,189.49,2011-12-07,2010-12-01,371,4825,1,4,2,142,5
15526.0,1,9.14,10,2,UNITED KINGDOM,9.14,2011-11-06,2011-11-06,0,4856,2,4,4,244,5
15527.0,8,1122.03,689,108,UNITED KINGDOM,140.25,2011-11-21,2010-12-20,335,4841,2,4,1,241,0
15528.0,1,112.87,57,22,UNITED KINGDOM,112.87,2011-03-30,2011-03-30,0,5076,4,4,4,444,3
15529.0,11,3506.43,3060,408,UNITED KINGDOM,318.77,2011-11-17,2010-12-08,343,4845,2,4,1,241,7
15530.0,4,1018.42,650,74,UNITED KINGDOM,254.61,2011-11-18,2011-04-07,225,4844,2,4,1,241,0
15531.0,2,1596.7,999,179,UNITED KINGDOM,798.35,2011-12-01,2011-11-09,22,4830,1,4,1,141,0
15532.0,4,1091.39,435,178,UNITED KINGDOM,272.85,2011-11-14,2010-12-16,332,4848,2,4,1,241,0
15533.0,3,504.42,219,59,UNITED KINGDOM,168.14,2011-11-20,2011-09-11,69,4842,2,4,2,242,5
15535.0,4,251.8,109,38,UNITED KINGDOM,62.95,2011-06-19,2011-01-16,154,4995,4,4,3,443,3
15537.0,1,86.02,27,22,UNITED KINGDOM,86.02,2011-06-29,2011-06-29,0,4986,4,4,4,444,3
15539.0,1,417.26,338,39,UNITED KINGDOM,417.26,2011-12-02,2011-12-02,0,4830,1,4,2,142,5
15540.0,1,185.22,128,14,UNITED KINGDOM,185.22,2011-11-28,2011-11-28,0,4834,1,4,3,143,5
15541.0,1,85.13,49,29,UNITED KINGDOM,85.13,2011-08-17,2011-08-17,0,4937,3,4,4,344,5
15543.0,1,117.91,85,25,UNITED KINGDOM,117.91,2011-02-24,2011-02-24,0,5111,4,4,4,444,3
15544.0,9,3479.21,3007,121,UNITED KINGDOM,386.58,2011-11-30,2010-12-02,363,4831,1,4,1,141,7
15545.0,2,229.37,155,72,UNITED KINGDOM,114.69,2011-10-16,2010-12-03,316,4877,3,4,3,343,5
15547.0,13,3768.83,3119,406,UNITED KINGDOM,289.91,2011-12-02,2010-12-12,354,4830,1,4,1,141,7
15549.0,3,1143.55,595,90,UNITED KINGDOM,381.18,2011-09-23,2011-01-27,239,4899,3,4,1,341,0
15550.0,4,434.78,278,39,UNITED KINGDOM,108.69,2011-12-05,2011-02-11,297,4827,1,4,2,142,5
15551.0,1,230.31,141,19,UNITED KINGDOM,230.31,2011-11-03,2011-11-03,0,4859,2,4,3,243,5
15552.0,1,90.12,60,17,UNITED KINGDOM,90.12,2011-05-06,2011-05-06,0,5040,4,4,4,444,3
15553.0,1,382.63,444,48,UNITED KINGDOM,382.63,2011-10-10,2011-10-10,0,4883,3,4,3,343,5
15554.0,1,130.4,64,9,UNITED KINGDOM,130.4,2011-03-07,2011-03-07,0,5100,4,4,4,444,3
15555.0,16,3918.69,4047,384,UNITED KINGDOM,244.92,2011-11-27,2010-12-05,357,4834,1,4,1,141,7
15556.0,1,201.37,193,28,UNITED KINGDOM,201.37,2011-11-15,2011-11-15,0,4846,2,4,3,243,5
15557.0,1,236.66,107,12,UNITED KINGDOM,236.66,2011-11-11,2011-11-11,0,4851,2,4,3,243,5
15561.0,4,303.99,177,19,UNITED KINGDOM,76.0,2011-11-28,2011-05-08,203,4834,1,4,3,143,5
15563.0,3,977.73,1011,77,UNITED KINGDOM,325.91,2011-11-17,2010-12-16,336,4845,2,4,1,241,5
15565.0,2,123.66,54,5,UNITED KINGDOM,61.83,2011-10-20,2011-09-30,20,4873,2,4,4,244,5
15567.0,1,59.7,30,3,UNITED KINGDOM,59.7,2011-11-21,2011-11-21,0,4841,2,4,4,244,5
15568.0,3,624.79,435,26,UNITED KINGDOM,208.26,2011-12-07,2011-09-27,70,4825,1,4,2,142,5
15569.0,2,59.16,53,19,UNITED KINGDOM,29.58,2011-07-31,2011-01-11,200,4954,3,4,4,344,5
15570.0,12,3079.98,1706,186,UNITED KINGDOM,256.67,2011-12-02,2010-12-05,362,4830,1,4,1,141,7
15571.0,4,326.0,172,43,UNITED KINGDOM,81.5,2011-11-28,2011-09-22,66,4834,1,4,3,143,5
15572.0,7,1559.03,1049,147,UNITED KINGDOM,222.72,2011-12-05,2011-03-06,273,4827,1,4,1,141,0
15573.0,2,414.3,236,79,UNITED KINGDOM,207.15,2011-11-08,2011-09-15,53,4854,2,4,2,242,5
15574.0,4,438.65,240,120,UNITED KINGDOM,109.66,2011-06-15,2010-12-02,194,5000,4,4,2,442,3
15576.0,1,441.33,251,33,UNITED KINGDOM,441.33,2011-11-02,2011-11-02,0,4860,2,4,2,242,5
15577.0,3,209.53,84,34,UNITED KINGDOM,69.84,2011-07-11,2011-02-07,154,4973,4,4,3,443,5
15578.0,1,79.55,43,11,UNITED KINGDOM,79.55,2011-06-30,2011-06-30,0,4985,4,4,4,444,3
15579.0,2,209.85,103,35,UNITED KINGDOM,104.92,2011-10-02,2011-01-30,245,4891,3,4,3,343,5
15581.0,10,553.53,243,124,UNITED KINGDOM,55.35,2011-07-06,2010-12-08,209,4979,4,4,2,442,0
15582.0,3,663.01,451,38,UNITED KINGDOM,221.0,2011-11-15,2011-05-03,195,4847,2,4,2,242,5
15584.0,4,567.46,266,80,UNITED KINGDOM,141.87,2011-11-16,2011-06-30,138,4846,2,4,2,242,5
15585.0,1,399.8,294,29,UNITED KINGDOM,399.8,2011-06-16,2011-06-16,0,4999,4,4,3,443,3
15587.0,2,61.2,24,1,UNITED KINGDOM,30.6,2011-10-20,2011-07-20,92,4873,2,4,4,244,5
15589.0,3,413.73,237,24,UNITED KINGDOM,137.91,2011-03-29,2011-02-02,54,5078,4,4,2,442,3
15592.0,1,314.66,258,22,UNITED KINGDOM,314.66,2011-10-24,2011-10-24,0,4869,2,4,3,243,5
15593.0,1,45.0,36,3,UNITED KINGDOM,45.0,2011-09-30,2011-09-30,0,4893,3,4,4,344,5
15594.0,5,1608.9,917,77,UNITED KINGDOM,321.78,2011-11-24,2011-04-19,218,4838,1,4,1,141,0
15596.0,5,1029.94,482,45,UNITED KINGDOM,205.99,2011-08-31,2010-12-09,264,4923,3,4,1,341,0
15597.0,1,324.57,279,22,UNITED KINGDOM,324.57,2011-11-04,2011-11-04,0,4858,2,4,3,243,5
15598.0,1,223.68,158,13,UNITED KINGDOM,223.68,2011-10-17,2011-10-17,0,4875,3,4,3,343,5
15599.0,2,653.69,661,45,UNITED KINGDOM,326.84,2011-11-13,2011-05-19,177,4849,2,4,2,242,5
15601.0,14,5014.77,3673,181,UNITED KINGDOM,358.2,2011-11-28,2010-12-02,361,4834,1,4,1,141,7
15602.0,6,395.9,314,19,UNITED KINGDOM,65.98,2011-12-01,2010-12-06,359,4831,1,4,3,143,0
15604.0,1,216.39,159,17,UNITED KINGDOM,216.39,2011-10-18,2011-10-18,0,4875,3,4,3,343,5
15605.0,5,894.13,389,48,UNITED KINGDOM,178.83,2011-11-03,2010-12-01,337,4859,2,4,2,242,0
15606.0,9,879.28,354,32,UNITED KINGDOM,97.7,2011-10-09,2011-01-19,263,4884,3,4,2,342,0
15607.0,1,87.76,200,12,UNITED KINGDOM,87.76,2011-01-07,2011-01-07,0,5159,4,4,4,444,3
15608.0,3,800.16,520,48,UNITED KINGDOM,266.72,2011-10-10,2011-08-11,60,4883,3,4,2,342,5
15609.0,1,268.78,146,14,UNITED KINGDOM,268.78,2011-06-08,2011-06-08,0,5007,4,4,3,443,3
15610.0,1,112.46,66,6,UNITED KINGDOM,112.46,2011-10-19,2011-10-19,0,4874,2,4,4,244,5
15611.0,10,480.39,167,16,UNITED KINGDOM,48.04,2011-11-30,2011-01-09,325,4832,1,4,2,142,0
15612.0,2,90.9,36,3,UNITED KINGDOM,45.45,2011-11-03,2011-10-09,25,4859,2,4,4,244,5
15615.0,22,5610.32,3828,152,UNITED KINGDOM,255.01,2011-11-29,2010-12-15,348,4833,1,4,1,141,4
15618.0,4,739.95,450,37,UNITED KINGDOM,184.99,2011-11-07,2011-07-26,103,4855,2,4,2,242,5
15620.0,3,1207.95,852,75,UNITED KINGDOM,402.65,2011-10-14,2010-12-16,301,4879,3,4,1,341,0
15621.0,2,61.85,71,7,UNITED KINGDOM,30.93,2011-12-05,2011-12-05,0,4827,1,4,4,144,5
15622.0,9,2716.29,1432,136,UNITED KINGDOM,301.81,2011-10-27,2011-03-02,239,4865,2,4,1,241,7
15623.0,1,229.43,117,15,UNITED KINGDOM,229.43,2011-07-21,2011-07-21,0,4963,3,4,3,343,5
15624.0,4,511.5,240,21,UNITED KINGDOM,127.88,2011-08-15,2011-03-28,139,4939,3,4,2,342,5
15625.0,4,1003.62,732,38,UNITED KINGDOM,250.91,2011-08-28,2011-04-18,131,4926,3,4,1,341,0
15626.0,2,562.56,534,43,UNITED KINGDOM,281.28,2011-09-26,2011-01-14,254,4897,3,4,2,342,5
15628.0,9,2544.74,1664,79,UNITED KINGDOM,282.75,2011-12-05,2010-12-08,362,4827,1,4,1,141,7
15630.0,2,833.75,716,49,UNITED KINGDOM,416.88,2011-10-25,2011-05-19,159,4868,2,4,2,242,5
15632.0,8,1994.95,1493,89,UNITED KINGDOM,249.37,2011-11-24,2011-03-10,259,4838,1,4,1,141,0
15634.0,1,227.65,97,14,UNITED KINGDOM,227.65,2011-11-22,2011-11-22,0,4839,1,4,3,143,5
15636.0,2,363.46,198,15,UNITED KINGDOM,181.73,2011-09-11,2011-03-02,192,4912,3,4,3,343,5
15637.0,1,223.36,128,15,UNITED KINGDOM,223.36,2011-10-18,2011-10-18,0,4875,3,4,3,343,5
15639.0,1,178.02,297,17,UNITED KINGDOM,178.02,2011-07-28,2011-07-28,0,4957,3,4,3,343,5
